Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1736238.8.peg.1	CDS	NZ_LMMA01000001	2495	378	-2	-	2118	Glutaminyl-tRNA synthetase (EC 6.1.1.18)	tRNA aminoacylation, Glu and Gln	 	 
fig|1736238.8.peg.2	CDS	NZ_LMMA01000001	2613	2972	3	+	360	Dihydroneopterin aldolase (EC 4.1.2.25)	Folate Biosynthesis; <br>Folate biosynthesis cluster	 	 
fig|1736238.8.peg.3	CDS	NZ_LMMA01000001	4358	3678	-2	-	681	hypothetical protein	- none -	 	 
fig|1736238.8.peg.4	CDS	NZ_LMMA01000001	5041	4373	-1	-	669	hypothetical protein	- none -	 	 
fig|1736238.8.peg.5	CDS	NZ_LMMA01000001	7246	5066	-1	-	2181	3&#39;-to-5&#39; exoribonuclease RNase R	RNA processing and degradation, bacterial	 	 
fig|1736238.8.peg.6	CDS	NZ_LMMA01000001	7354	7587	1	+	234	hypothetical protein	- none -	 	 
fig|1736238.8.peg.7	CDS	NZ_LMMA01000001	7886	8029	2	+	144	hypothetical protein	- none -	 	 
fig|1736238.8.peg.8	CDS	NZ_LMMA01000001	8392	8823	1	+	432	Ribose-5-phosphate isomerase B (EC 5.3.1.6)	- none -	 	 
fig|1736238.8.peg.9	CDS	NZ_LMMA01000001	9247	8978	-1	-	270	Putative inner membrane protein	- none -	 	 
fig|1736238.8.peg.10	CDS	NZ_LMMA01000001	9363	11486	3	+	2124	Transcription accessory protein (S1 RNA-binding domain)	Transcription factors bacterial	 	 
fig|1736238.8.peg.11	CDS	NZ_LMMA01000001	12944	11550	-2	-	1395	Chitosanase	- none -	 	 
fig|1736238.8.peg.12	CDS	NZ_LMMA01000001	13240	13052	-1	-	189	Twin-arginine translocation protein TatA	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system	 	 
fig|1736238.8.peg.13	CDS	NZ_LMMA01000001	13407	13228	-3	-	180	hypothetical protein	- none -	 	 
fig|1736238.8.peg.14	CDS	NZ_LMMA01000001	13453	13953	1	+	501	Lipoprotein NlpD precursor	- none -	 	 
fig|1736238.8.peg.15	CDS	NZ_LMMA01000001	13965	15449	3	+	1485	putative auxin-regulated protein	- none -	 	 
fig|1736238.8.peg.16	CDS	NZ_LMMA01000001	15465	15803	3	+	339	hypothetical protein	- none -	 	 
fig|1736238.8.peg.17	CDS	NZ_LMMA01000001	15930	17609	3	+	1680	hypothetical protein	- none -	 	 
fig|1736238.8.peg.18	CDS	NZ_LMMA01000001	17744	18727	2	+	984	UDP-glucuronate decarboxylase (EC 4.1.1.35)	- none -	 	 
fig|1736238.8.peg.19	CDS	NZ_LMMA01000001	19970	18783	-2	-	1188	Putative glycosyl transferase	- none -	 	 
fig|1736238.8.peg.20	CDS	NZ_LMMA01000001	21058	19970	-1	-	1089	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	CMP-N-acetylneuraminate Biosynthesis	 	 
fig|1736238.8.peg.21	CDS	NZ_LMMA01000001	21878	21357	-2	-	522	hypothetical protein	- none -	 	 
fig|1736238.8.peg.22	CDS	NZ_LMMA01000001	23232	21922	-3	-	1311	Coenzyme F390 synthetase	- none -	 	 
fig|1736238.8.peg.23	CDS	NZ_LMMA01000001	23365	24639	1	+	1275	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	De Novo Purine Biosynthesis	 	 
fig|1736238.8.peg.24	CDS	NZ_LMMA01000001	24861	24631	-3	-	231	hypothetical protein	- none -	 	 
fig|1736238.8.peg.25	CDS	NZ_LMMA01000001	24999	25928	3	+	930	Uncharacterized integral membrane protein	- none -	 	 
fig|1736238.8.peg.26	CDS	NZ_LMMA01000001	26576	25923	-2	-	654	Uracil phosphoribosyltransferase (EC 2.4.2.9)	pyrimidine conversions	 	 
fig|1736238.8.peg.27	CDS	NZ_LMMA01000001	26688	27293	3	+	606	hypothetical protein	- none -	 	 
fig|1736238.8.peg.28	CDS	NZ_LMMA01000001	27333	28352	3	+	1020	ADP-heptose:LPS heptosyltransferase	- none -	 	 
fig|1736238.8.peg.29	CDS	NZ_LMMA01000001	28754	28341	-2	-	414	hypothetical protein	- none -	 	 
fig|1736238.8.peg.30	CDS	NZ_LMMA01000001	29114	28950	-2	-	165	hypothetical protein	- none -	 	 
fig|1736238.8.peg.31	CDS	NZ_LMMA01000001	30280	29228	-1	-	1053	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	Anaerobic respiratory reductases	 	 
fig|1736238.8.peg.32	CDS	NZ_LMMA01000001	30409	31869	1	+	1461	hypothetical protein	- none -	 	 
fig|1736238.8.peg.33	CDS	NZ_LMMA01000001	31997	32692	2	+	696	ATP-binding protein	- none -	 	 
fig|1736238.8.peg.34	CDS	NZ_LMMA01000001	32781	35399	3	+	2619	TPR domain protein	- none -	 	 
fig|1736238.8.peg.35	CDS	NZ_LMMA01000001	35402	35812	2	+	411	Polymer-forming bactofilin	- none -	 	 
fig|1736238.8.peg.36	CDS	NZ_LMMA01000001	35844	36005	3	+	162	ATP synthase protein I	F0F1-type ATP synthase	 	 
fig|1736238.8.peg.37	CDS	NZ_LMMA01000001	36062	36454	2	+	393	ATP synthase protein I	F0F1-type ATP synthase	 	 
fig|1736238.8.peg.38	CDS	NZ_LMMA01000001	36574	37743	1	+	1170	ATP synthase F0 sector subunit a (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|1736238.8.peg.39	CDS	NZ_LMMA01000001	37777	37974	1	+	198	ATP synthase F0 sector subunit c (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|1736238.8.peg.40	CDS	NZ_LMMA01000001	38064	38564	3	+	501	ATP synthase F0 sector subunit b (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|1736238.8.peg.41	CDS	NZ_LMMA01000001	38569	39102	1	+	534	ATP synthase delta chain (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
