Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1121899.8.peg.1	CDS	NZ_AUCZ01000003	256	77	-1	-	180	hypothetical protein	- none -	 	 
fig|1121899.8.peg.2	CDS	NZ_AUCZ01000003	795	2735	3	+	1941	Threonyl-tRNA synthetase (EC 6.1.1.3)	tRNA aminoacylation, Thr	 	 
fig|1121899.8.peg.3	CDS	NZ_AUCZ01000003	2837	3313	2	+	477	Translation initiation factor 3	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Translation initiation factors bacterial	 	 
fig|1121899.8.peg.4	CDS	NZ_AUCZ01000003	3392	3589	2	+	198	LSU ribosomal protein L35p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	 	 
fig|1121899.8.peg.5	CDS	NZ_AUCZ01000003	3785	4078	2	+	294	LSU ribosomal protein L20p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	 	 
fig|1121899.8.peg.6	CDS	NZ_AUCZ01000003	4404	5318	3	+	915	23S rRNA (adenine(1618)-N(6))-methyltransferase (EC 2.1.1.181)	- none -	 	 
fig|1121899.8.peg.7	CDS	NZ_AUCZ01000003	5331	5903	3	+	573	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|1121899.8.peg.8	CDS	NZ_AUCZ01000003	5982	6416	3	+	435	4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein	- none -	 	 
fig|1121899.8.peg.9	CDS	NZ_AUCZ01000003	6409	6528	1	+	120	hypothetical protein	- none -	 	 
fig|1121899.8.peg.10	CDS	NZ_AUCZ01000003	7455	6544	-3	-	912	Glutaminase (EC 3.5.1.2)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	 	 
fig|1121899.8.peg.11	CDS	NZ_AUCZ01000003	8727	7465	-3	-	1263	hypothetical protein	- none -	 	 
fig|1121899.8.peg.12	CDS	NZ_AUCZ01000003	10352	8808	-2	-	1545	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	- none -	 	 
